"b","Start.Time","Current.Time","Duration.Time.DS","DS.Rejection","DS.TS","cores"
2,2025-06-21 19:52:32.000332,2025-06-21 19:52:32.567781,0.566870927810669,1,28.9005847872165,8
1,2025-06-21 19:52:32.000371,2025-06-21 19:52:32.570025,0.569090127944946,1,18.6382192871731,8
3,2025-06-21 19:52:32.000401,2025-06-21 19:52:32.572649,0.571673154830933,0,9.56993737243422,8
6,2025-06-21 19:52:32.000463,2025-06-21 19:52:32.573455,0.572436094284058,1,18.722728631753,8
5,2025-06-21 19:52:32.004691,2025-06-21 19:52:32.577274,0.572003841400146,1,17.6206643956157,8
4,2025-06-21 19:52:32.004256,2025-06-21 19:52:32.588598,0.583722114562988,1,21.6581545814347,8
7,2025-06-21 19:52:32.004463,2025-06-21 19:52:32.597844,0.592143774032593,1,26.1378714748757,8
14,2025-06-21 19:52:32.643854,2025-06-21 19:52:33.21325,0.569340944290161,1,30.421682932419,8
10,2025-06-21 19:52:32.599986,2025-06-21 19:52:33.211342,0.611294984817505,1,32.3798313804762,8
12,2025-06-21 19:52:32.606588,2025-06-21 19:52:33.222865,0.616223096847534,1,15.2314237405256,8
11,2025-06-21 19:52:32.604126,2025-06-21 19:52:33.223473,0.619290828704834,0,9.07220591124213,8
13,2025-06-21 19:52:32.632652,2025-06-21 19:52:33.238763,0.606060028076172,1,60.4923627007477,8
9,2025-06-21 19:52:32.612802,2025-06-21 19:52:33.240188,0.627061128616333,1,28.5721976476191,8
8,2025-06-21 19:52:32.604214,2025-06-21 19:52:33.281623,0.677356958389282,1,30.6275388945406,8
15,2025-06-21 19:52:33.227248,2025-06-21 19:52:33.730494,0.503188848495483,0,10.2120219653825,8
18,2025-06-21 19:52:33.244797,2025-06-21 19:52:33.739383,0.494529008865356,1,25.1428279597112,8
16,2025-06-21 19:52:33.226537,2025-06-21 19:52:33.731731,0.5051429271698,1,11.9713982275186,8
17,2025-06-21 19:52:33.236553,2025-06-21 19:52:33.744108,0.507501125335693,0,8.7612007560544,8
21,2025-06-21 19:52:33.297288,2025-06-21 19:52:33.782771,0.485343933105469,1,52.7970806674837,8
20,2025-06-21 19:52:33.254543,2025-06-21 19:52:33.782864,0.528263092041016,1,29.9664228104994,8
19,2025-06-21 19:52:33.253471,2025-06-21 19:52:33.782518,0.528995037078857,1,14.3905047688446,8
